case_id,case_name,tech_id,tech_name,case_description
PAR024,DARKSIDE RANSOMWARE ATTACK ON COLONIAL PIPELINE,T0809,Data Destruction,
PAR024,DARKSIDE RANSOMWARE ATTACK ON COLONIAL PIPELINE,T0809,Data Destruction,
PAR024,DARKSIDE RANSOMWARE ATTACK ON COLONIAL PIPELINE,T0809,Data Destruction,
PAR024,DARKSIDE RANSOMWARE ATTACK ON COLONIAL PIPELINE,T0809,Data Destruction,
PAR024,DARKSIDE RANSOMWARE ATTACK ON COLONIAL PIPELINE,T0809,Data Destruction,
PAR024,DARKSIDE RANSOMWARE ATTACK ON COLONIAL PIPELINE,T0881,Service Stop,
PAR024,DARKSIDE RANSOMWARE ATTACK ON COLONIAL PIPELINE,T0881,Service Stop,
PAR024,DARKSIDE RANSOMWARE ATTACK ON COLONIAL PIPELINE,T0881,Service Stop,
PAR024,DARKSIDE RANSOMWARE ATTACK ON COLONIAL PIPELINE,T0826,Loss of Availability,
PAR024,DARKSIDE RANSOMWARE ATTACK ON COLONIAL PIPELINE,T0826,Loss of Availability,
PAR024,DARKSIDE RANSOMWARE ATTACK ON COLONIAL PIPELINE,T0826,Loss of Availability,
PAR024,DARKSIDE RANSOMWARE ATTACK ON COLONIAL PIPELINE,T0826,Loss of Availability,
PAR024,DARKSIDE RANSOMWARE ATTACK ON COLONIAL PIPELINE,T0826,Loss of Availability,
PAR024,DARKSIDE RANSOMWARE ATTACK ON COLONIAL PIPELINE,T0826,Loss of Availability,
PAR024,DARKSIDE RANSOMWARE ATTACK ON COLONIAL PIPELINE,T0826,Loss of Availability,
PAR024,DARKSIDE RANSOMWARE ATTACK ON COLONIAL PIPELINE,T0826,Loss of Availability,
PAR024,DARKSIDE RANSOMWARE ATTACK ON COLONIAL PIPELINE,T0828,Loss of Productivity and Revenue,
PAR024,DARKSIDE RANSOMWARE ATTACK ON COLONIAL PIPELINE,T0828,Loss of Productivity and Revenue,
PAR024,DARKSIDE RANSOMWARE ATTACK ON COLONIAL PIPELINE,T0828,Loss of Productivity and Revenue,
PAR024,DARKSIDE RANSOMWARE ATTACK ON COLONIAL PIPELINE,T0828,Loss of Productivity and Revenue,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0819,Exploit Public-Facing Application,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0819,Exploit Public-Facing Application,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0819,Exploit Public-Facing Application,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0819,Exploit Public-Facing Application,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0819,Exploit Public-Facing Application,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0819,Exploit Public-Facing Application,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0819,Exploit Public-Facing Application,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0819,Exploit Public-Facing Application,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0819,Exploit Public-Facing Application,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0819,Exploit Public-Facing Application,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0819,Exploit Public-Facing Application,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0819,Exploit Public-Facing Application,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0819,Exploit Public-Facing Application,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0819,Exploit Public-Facing Application,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0819,Exploit Public-Facing Application,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0890,Exploitation for Privilege Escalation,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0890,Exploitation for Privilege Escalation,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0890,Exploitation for Privilege Escalation,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0890,Exploitation for Privilege Escalation,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0890,Exploitation for Privilege Escalation,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0890,Exploitation for Privilege Escalation,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0890,Exploitation for Privilege Escalation,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0890,Exploitation for Privilege Escalation,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0890,Exploitation for Privilege Escalation,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0890,Exploitation for Privilege Escalation,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0890,Exploitation for Privilege Escalation,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0820,Exploitation for Evasion,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0820,Exploitation for Evasion,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0820,Exploitation for Evasion,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0820,Exploitation for Evasion,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0820,Exploitation for Evasion,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0853,Scripting,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0853,Scripting,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0853,Scripting,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0853,Scripting,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0853,Scripting,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0853,Scripting,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0853,Scripting,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0853,Scripting,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0853,Scripting,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0853,Scripting,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0853,Scripting,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0853,Scripting,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0869,Standard Application Layer Protocol,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0869,Standard Application Layer Protocol,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0869,Standard Application Layer Protocol,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0869,Standard Application Layer Protocol,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0869,Standard Application Layer Protocol,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0869,Standard Application Layer Protocol,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0869,Standard Application Layer Protocol,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0869,Standard Application Layer Protocol,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0869,Standard Application Layer Protocol,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0869,Standard Application Layer Protocol,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0869,Standard Application Layer Protocol,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0885,Commonly Used Port,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0885,Commonly Used Port,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0885,Commonly Used Port,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0885,Commonly Used Port,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0885,Commonly Used Port,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0885,Commonly Used Port,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0885,Commonly Used Port,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0885,Commonly Used Port,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0885,Commonly Used Port,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0885,Commonly Used Port,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0885,Commonly Used Port,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0884,Connection Proxy,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0884,Connection Proxy,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0884,Connection Proxy,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0807,Command-Line Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0807,Command-Line Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0807,Command-Line Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0807,Command-Line Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0807,Command-Line Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0807,Command-Line Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0807,Command-Line Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0807,Command-Line Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0807,Command-Line Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0807,Command-Line Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0807,Command-Line Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0807,Command-Line Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0886,Remote Services,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0886,Remote Services,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0886,Remote Services,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0886,Remote Services,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0886,Remote Services,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0886,Remote Services,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0886,Remote Services,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0886,Remote Services,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0886,Remote Services,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0886,Remote Services,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0886,Remote Services,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0886,Remote Services,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0823,Graphical User Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0823,Graphical User Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0823,Graphical User Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0823,Graphical User Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0823,Graphical User Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0823,Graphical User Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0823,Graphical User Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0823,Graphical User Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0823,Graphical User Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0823,Graphical User Interface,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0834,Native API,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0834,Native API,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0834,Native API,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0834,Native API,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0834,Native API,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0834,Native API,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0834,Native API,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0834,Native API,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0834,Native API,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0846,Remote System Discovery,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0846,Remote System Discovery,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0846,Remote System Discovery,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0846,Remote System Discovery,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0846,Remote System Discovery,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0846,Remote System Discovery,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0846,Remote System Discovery,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0846,Remote System Discovery,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0846,Remote System Discovery,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0846,Remote System Discovery,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0802,Automated Collection,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0802,Automated Collection,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0802,Automated Collection,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0802,Automated Collection,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0802,Automated Collection,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0802,Automated Collection,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0802,Automated Collection,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0802,Automated Collection,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0802,Automated Collection,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0802,Automated Collection,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0802,Automated Collection,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0802,Automated Collection,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0802,Automated Collection,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0802,Automated Collection,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0872,Indicator Removal on Host,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0872,Indicator Removal on Host,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0872,Indicator Removal on Host,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0872,Indicator Removal on Host,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0872,Indicator Removal on Host,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0872,Indicator Removal on Host,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0872,Indicator Removal on Host,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0872,Indicator Removal on Host,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0872,Indicator Removal on Host,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0872,Indicator Removal on Host,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0872,Indicator Removal on Host,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0872,Indicator Removal on Host,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0882,Theft of Operational Information,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0882,Theft of Operational Information,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0882,Theft of Operational Information,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0882,Theft of Operational Information,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0882,Theft of Operational Information,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0882,Theft of Operational Information,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0882,Theft of Operational Information,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0882,Theft of Operational Information,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0882,Theft of Operational Information,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0858,Change Operating Mode,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0858,Change Operating Mode,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0858,Change Operating Mode,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0858,Change Operating Mode,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0858,Change Operating Mode,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0858,Change Operating Mode,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0858,Change Operating Mode,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0858,Change Operating Mode,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0881,Service Stop,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0881,Service Stop,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0881,Service Stop,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0881,Service Stop,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0881,Service Stop,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0881,Service Stop,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0881,Service Stop,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0881,Service Stop,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0809,Data Destruction,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0809,Data Destruction,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0809,Data Destruction,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0809,Data Destruction,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0809,Data Destruction,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0809,Data Destruction,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0809,Data Destruction,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0809,Data Destruction,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0809,Data Destruction,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0809,Data Destruction,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0809,Data Destruction,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0809,Data Destruction,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0809,Data Destruction,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0809,Data Destruction,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0809,Data Destruction,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0809,Data Destruction,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0826,Loss of Availability,
PAR025,BLACKMATTER RANSOMWARE ATTACK ON NEW COOPERATIVE 2021,T0828,Loss of Productivity and Revenue,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0883,Internet Accessible Device,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0883,Internet Accessible Device,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0888,Remote System Information Discovery,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0888,Remote System Information Discovery,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0888,Remote System Information Discovery,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0888,Remote System Information Discovery,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0867,Lateral Tool Transfer,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0867,Lateral Tool Transfer,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0867,Lateral Tool Transfer,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0867,Lateral Tool Transfer,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0867,Lateral Tool Transfer,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0867,Lateral Tool Transfer,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0867,Lateral Tool Transfer,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0867,Lateral Tool Transfer,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0867,Lateral Tool Transfer,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0867,Lateral Tool Transfer,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0867,Lateral Tool Transfer,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0867,Lateral Tool Transfer,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0867,Lateral Tool Transfer,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0867,Lateral Tool Transfer,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0807,Command-Line Interface,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0807,Command-Line Interface,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0807,Command-Line Interface,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0807,Command-Line Interface,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0807,Command-Line Interface,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0807,Command-Line Interface,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0807,Command-Line Interface,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0807,Command-Line Interface,
PAR026,INDUSTROYER2 AND WIPER MALWARE TARGETING UKRAINIAN ENERGY PROVIDER 2022,T0807,Command-Line Interface,
